customer_id,first_name,last_name,email,phone,signup_date,country,city,segment
1665,Leila,Clark,lclark2226@outlook.com,+2-425-887-6803,2022-12-06,USA,Chicago,Occasional
1666,Lucas,Clark,lclark746@outlook.com,+90-416-713-7299,2023-04-03,France,Bordeaux,Occasional
1667,Maria,Davis,mdavis5543@gmail.com,+83-839-347-8741,2023-08-11,Germany,Cologne,B2C
1668,Mia,Taylor,mtaylor5282@yahoo.com,,2023-10-24,Italy,Naples,B2C
1669,Ethan,Davis,edavis2172@gmail.com,+76-732-862-1037,2025-01-05,UAE,Dubai,VIP
1670,Emma,Lopez,elopez4688@yahoo.com,+45-448-748-8831,2022-10-15,Germany,Cologne,B2C
1671,Leila,Garcia,lgarcia526@gmail.com,+49-258-928-3505,2022-12-15,Morocco,Casablanca,B2B
1672,Maria,Bennani,mbennani9435@yahoo.com,+66-895-690-8323,2022-08-02,Germany,Munich,Occasional
1673,Omar,Thompson,othompson6062@yahoo.com,+29-592-233-7936,2022-10-23,Spain,Barcelona,B2C
1674,Olivia,Bennani,obennani7163@yahoo.com,+22-247-689-4700,2024-12-08,Italy,Rome,Occasional
1675,Olivia,Smith,osmith4502@gmail.com,+62-508-992-8905,2024-05-28,Germany,Munich,B2B
1676,Noah,Brown,nbrown3196@gmail.com,+82-670-415-4234,2025-06-05,Morocco,Fes,B2C
1677,Emma,Garcia,egarcia5538@yahoo.com,+17-858-785-5797,2022-07-31,USA,Austin,Loyal
1678,Ava,Taylor,ataylor4144@gmail.com,+11-864-456-9970,2023-01-15,Germany,Munich,B2C
1679,Zara,Brown,zbrown7371@yahoo.com,+29-675-417-7213,2022-12-14,Spain,Barcelona,B2C
1680,Emma,Anderson,eanderson929@company.com,+51-191-657-8745,2023-11-29,Germany,Berlin,Occasional
1681,Lucas,Brown,lbrown5793@company.com,+93-237-502-2402,2024-07-31,Italy,Florence,B2C
1682,Olivia,Miller,omiller5032@gmail.com,+46-449-293-6866,2023-11-05,Netherlands,The Hague,Occasional
1683,Alex,Martinez,amartinez3025@company.com,,2023-06-14,UAE,Sharjah,B2C
1684,Lucas,Davis,ldavis9894@gmail.com,+88-804-291-2884,2024-03-20,Italy,Turin,B2C
1685,Hassan,Jackson,hjackson7251@gmail.com,,2024-07-25,Canada,Toronto,B2C
1686,Youssef,Garcia,ygarcia8676@outlook.com,+77-155-804-1206,2022-07-25,USA,Chicago,B2C
1687,Adam,Mahboub,amahboub3816@outlook.com,+19-760-774-5647,2024-11-25,Spain,Valencia,B2C
1688,Liam,Taylor,ltaylor1852@gmail.com,,2023-01-28,Morocco,Tangier,B2C
1689,Liam,Taylor,ltaylor938@yahoo.com,+59-147-811-3981,2024-07-26,Morocco,Fes,B2C
1690,Leila,Martin,lmartin5385@yahoo.com,+94-683-653-6324,2025-02-04,Netherlands,Eindhoven,VIP
1691,Omar,Miller,omiller9489@gmail.com,+62-593-919-8923,2022-06-18,UAE,Sharjah,B2C
1692,Mia,Garcia,mgarcia4178@outlook.com,+12-109-981-3121,2024-12-16,UAE,Dubai,B2B
1693,Alex,Martinez,amartinez9976@yahoo.com,+44-152-866-1901,2022-10-27,Netherlands,Rotterdam,Occasional
1694,Ibrahim,Miller,imiller9483@gmail.com,,2025-01-25,USA,Chicago,B2C
1695,Lucas,Davis,ldavis6422@outlook.com,+43-207-531-8394,2022-12-25,Netherlands,Rotterdam,B2B
1696,Ava,Clark,aclark8751@outlook.com,+44-851-550-7218,2023-10-25,Spain,Bilbao,B2C
1697,Leila,Martin,lmartin2278@company.com,+40-641-219-1825,2025-01-30,Netherlands,Amsterdam,B2C
1698,Ethan,Brown,ebrown6360@company.com,+34-358-339-2047,2023-05-10,Netherlands,Amsterdam,B2C
1699,Amal,Garcia,agarcia2156@yahoo.com,,2023-02-26,Canada,Montreal,B2C
1700,Liam,Lopez,llopez2236@yahoo.com,+36-524-528-8740,2025-08-01,Morocco,Tangier,B2C
1701,Sofia,Davis,sdavis5843@company.com,+65-698-493-8813,2025-03-13,Netherlands,Eindhoven,B2C
1702,Amal,Thompson,athompson4875@company.com,+81-207-926-1563,2023-12-08,UK,Leeds,B2C
1703,Ibrahim,Martinez,imartinez9114@yahoo.com,,2022-12-13,Spain,Barcelona,Loyal
1704,Amal,Brown,abrown466@yahoo.com,+70-392-868-3225,2024-09-02,Spain,Barcelona,B2C
1705,Olivia,Martinez,omartinez1445@yahoo.com,+48-771-968-5615,2022-12-16,Germany,Munich,B2C
1706,Emma,Martinez,emartinez4007@company.com,+55-722-315-3534,2024-08-14,UK,Liverpool,B2C
1707,Sam,Miller,smiller7416@yahoo.com,+86-262-613-6029,2023-03-01,Germany,Berlin,B2C
1708,Liam,Lopez,llopez9533@gmail.com,+29-283-868-3618,2024-08-12,Morocco,Marrakesh,B2C
1709,Youssef,Wilson,ywilson5014@yahoo.com,+41-781-501-8630,2023-02-27,USA,New York,B2C
1710,Youssef,Lopez,ylopez5341@gmail.com,+37-616-554-5218,2025-07-01,Morocco,Rabat,B2C
1711,Olivia,Johnson,ojohnson6972@yahoo.com,+50-341-547-4055,2025-05-05,Morocco,Rabat,Occasional
1712,Leila,Lopez,llopez1955@gmail.com,+42-445-990-9884,2023-12-18,Morocco,Marrakesh,B2B
1713,Leila,Martin,lmartin1072@gmail.com,+43-461-737-4800,2022-12-15,UAE,Abu Dhabi,B2C
1714,Ibrahim,Johnson,ijohnson1599@gmail.com,+18-368-775-4605,2024-07-10,Germany,Frankfurt,B2C
1715,Noah,Johnson,njohnson4038@yahoo.com,+2-675-912-8840,2023-07-04,Germany,Hamburg,B2C
1716,Adam,Jackson,ajackson7472@company.com,+94-605-682-8708,2023-09-24,Italy,Turin,B2B
1717,Ibrahim,Martin,imartin7891@gmail.com,+92-778-617-6678,2023-10-19,France,Toulouse,B2C
1718,Olivia,Martinez,omartinez6837@company.com,+20-778-731-8427,2022-12-20,Netherlands,Utrecht,VIP
1719,Maria,Wilson,mwilson3809@outlook.com,+60-749-800-8001,2023-10-03,Netherlands,Utrecht,B2C
1720,Adam,Mahboub,amahboub5838@outlook.com,+51-844-353-2274,2024-11-06,UAE,Sharjah,B2C
1721,Sofia,Miller,smiller8542@outlook.com,,2024-04-26,Canada,Ottawa,B2C
1722,Omar,Miller,omiller5256@gmail.com,+48-616-564-5967,2023-07-04,Canada,Calgary,B2C
1723,Ava,El Amrani,ael amrani6332@gmail.com,+5-272-998-4843,2023-02-09,Canada,Ottawa,VIP
1724,Maria,Bennani,mbennani6652@gmail.com,+27-253-279-2016,2024-10-29,France,Lyon,Occasional
1725,Liam,Martinez,lmartinez5897@outlook.com,+12-730-207-2793,2024-10-09,UK,Liverpool,B2C
1726,Noah,Wilson,nwilson4166@outlook.com,+88-561-930-4111,2022-11-29,Italy,Milan,B2C
1727,Ibrahim,Mahboub,imahboub4125@gmail.com,+81-309-569-6154,2024-08-16,USA,San Francisco,B2C
1728,Ibrahim,Thompson,ithompson1428@gmail.com,+12-675-769-1142,2023-06-02,USA,Seattle,B2C
1729,Leila,Clark,lclark9248@yahoo.com,+20-361-722-5611,2022-09-05,UK,Manchester,B2B
1730,Zara,Mahboub,zmahboub7725@company.com,+53-514-746-3238,2024-09-20,Canada,Ottawa,B2B
1731,Noah,Bennani,nbennani687@gmail.com,+90-410-317-3284,2023-01-28,UK,Liverpool,B2C
1732,Omar,Jackson,ojackson5132@yahoo.com,+15-126-569-8886,2024-11-01,Italy,Naples,B2C
1733,Mia,Martinez,mmartinez2167@gmail.com,,2025-01-26,Netherlands,Rotterdam,B2C
1734,Ibrahim,Martin,imartin8708@gmail.com,+66-937-683-3874,2025-06-29,France,Marseille,B2C
1735,Liam,Martinez,lmartinez391@company.com,+65-382-230-9503,2023-10-18,Italy,Florence,B2B
1736,Emma,Moore,emoore1708@gmail.com,+21-870-858-8319,2022-09-16,Netherlands,The Hague,Loyal
1737,Ibrahim,Mahboub,imahboub1608@outlook.com,+18-217-621-6167,2024-04-11,Canada,Montreal,Occasional
1738,Maria,Johnson,mjohnson2338@company.com,+30-652-464-4994,2025-02-10,Canada,Toronto,B2C
1739,Zara,El Amrani,zel amrani8836@outlook.com,+11-196-669-3933,2023-05-24,Netherlands,Eindhoven,B2C
1740,Sofia,Wilson,swilson2696@gmail.com,,2024-09-18,Spain,Madrid,B2C
1741,Adam,Johnson,ajohnson3426@gmail.com,+62-789-569-1901,2023-09-23,Netherlands,Rotterdam,B2C
1742,Leila,Taylor,ltaylor5994@yahoo.com,+33-871-800-6960,2024-12-25,Spain,Bilbao,B2C
1743,Amal,Lopez,alopez1929@outlook.com,,2025-04-24,Canada,Toronto,B2C
1744,Youssef,Miller,ymiller491@outlook.com,+55-338-938-2596,2024-08-01,Netherlands,Amsterdam,B2C
1745,Sofia,Brown,sbrown722@gmail.com,+22-927-580-9536,2025-02-26,Spain,Seville,B2B
1746,Hassan,Johnson,hjohnson356@company.com,+27-586-433-9036,2025-07-21,Italy,Naples,Loyal
1747,Adam,Anderson,aanderson3435@gmail.com,+64-158-670-6782,2024-02-28,UAE,Abu Dhabi,Loyal
1748,Omar,El Amrani,oel amrani1601@outlook.com,+73-524-435-7648,2024-02-17,Netherlands,The Hague,B2C
1749,Hassan,Garcia,hgarcia6344@gmail.com,+64-359-772-5510,2023-03-21,Netherlands,Rotterdam,B2C
1750,Ibrahim,Smith,ismith9297@yahoo.com,+22-525-581-5587,2023-11-04,Germany,Hamburg,VIP
1751,Lucas,Smith,lsmith6956@yahoo.com,+98-231-296-3215,2025-08-06,Canada,Calgary,B2C
1752,Olivia,Martinez,omartinez774@company.com,+77-284-608-9062,2025-04-25,USA,San Francisco,B2C
1753,Youssef,Garcia,ygarcia6584@company.com,+72-712-484-2371,2024-01-11,France,Bordeaux,Occasional
1754,Youssef,Garcia,ygarcia244@company.com,+76-447-456-8555,2025-01-20,France,Bordeaux,B2C
1755,Lucas,Lopez,llopez4824@gmail.com,+30-386-515-8798,2024-06-01,Canada,Vancouver,Loyal
1756,Olivia,Smith,osmith2366@company.com,+88-784-736-5325,2025-02-21,Morocco,Marrakesh,B2C
1757,Alex,Brown,abrown8554@yahoo.com,+10-625-226-8112,2023-10-13,France,Bordeaux,B2C
1758,Liam,Smith,lsmith7858@yahoo.com,+94-204-899-3421,2024-12-09,Canada,Montreal,B2B
1759,Hassan,Mahboub,hmahboub3116@yahoo.com,+97-360-911-9343,2024-08-23,Spain,Madrid,Occasional
1760,Youssef,Smith,ysmith8382@company.com,+28-967-600-2096,2025-06-16,Spain,Valencia,B2C
1761,Youssef,Martinez,ymartinez4413@gmail.com,+56-154-972-1692,2024-06-09,Canada,Ottawa,B2C
1762,Mia,Bennani,mbennani4736@yahoo.com,+73-186-347-4121,2023-07-04,Spain,Barcelona,B2C
1763,Noah,Davis,ndavis2584@yahoo.com,+22-646-170-8460,2023-05-01,Netherlands,Rotterdam,B2C
1764,Lucas,El Amrani,lel amrani5159@gmail.com,+26-964-449-4555,2022-11-15,UK,Leeds,B2C
1765,Zara,Taylor,ztaylor8153@outlook.com,+37-465-839-9708,2024-11-18,UK,Liverpool,B2C
1766,Zara,Martin,zmartin7918@gmail.com,+76-690-757-8922,2024-05-08,Italy,Milan,B2C
1767,Liam,Johnson,ljohnson7115@gmail.com,+9-845-637-8597,2025-01-22,Italy,Milan,B2C
1768,Alex,Jackson,ajackson4999@gmail.com,+15-579-294-2123,2022-09-15,Italy,Florence,B2B
1769,Ethan,Clark,eclark3325@yahoo.com,+77-130-268-6648,2024-11-08,UAE,Abu Dhabi,B2C
1770,Amal,Lopez,alopez3900@gmail.com,+19-480-441-8700,2025-05-03,Germany,Hamburg,B2C
1771,Noah,Moore,nmoore2351@outlook.com,+91-807-378-5343,2025-07-26,Italy,Naples,B2C
1772,Noah,Haddad,nhaddad4254@outlook.com,+75-839-507-9578,2024-06-03,Spain,Barcelona,Occasional
1773,Emma,Anderson,eanderson7520@gmail.com,+52-503-672-4497,2023-09-30,Netherlands,Rotterdam,Loyal
1774,Amal,Miller,amiller6076@yahoo.com,+12-714-160-5627,2023-08-25,Germany,Frankfurt,B2C
1775,Amal,Martinez,amartinez4039@gmail.com,+71-207-935-2155,2024-07-29,Netherlands,Rotterdam,B2B
1776,Alex,Moore,amoore6215@company.com,+10-439-977-5559,2023-12-23,UAE,Sharjah,B2C
1777,Ethan,Miller,emiller1838@company.com,+4-649-710-9800,2022-09-09,Germany,Frankfurt,B2C
1778,Hassan,Moore,hmoore319@outlook.com,+49-318-819-1231,2023-02-08,France,Paris,B2C
1779,Mia,Johnson,mjohnson3045@company.com,+93-586-964-9514,2023-08-04,Spain,Barcelona,B2C
1780,Alex,Davis,adavis1396@gmail.com,+1-694-899-2311,2024-11-08,Canada,Ottawa,B2C
1781,Mia,Martinez,mmartinez8668@gmail.com,+49-936-749-9283,2025-09-07,USA,Miami,B2C
1782,Noah,El Amrani,nel amrani7522@yahoo.com,+20-755-502-4208,2022-08-31,UAE,Dubai,Loyal
1783,Maria,Anderson,manderson3510@outlook.com,+68-411-784-5725,2023-09-21,Netherlands,Utrecht,B2C
1784,Maria,Johnson,mjohnson5316@company.com,+96-131-779-2508,2025-05-25,Italy,Rome,B2B
1785,Noah,Brown,nbrown7451@outlook.com,+85-403-819-6983,2022-11-12,Morocco,Marrakesh,B2C
1786,Emma,Johnson,ejohnson9965@gmail.com,+49-851-630-5892,2022-11-03,UAE,Dubai,B2C
1787,Olivia,Jackson,ojackson1845@outlook.com,+53-847-937-8409,2025-06-28,Italy,Turin,B2C
1788,Ethan,Clark,eclark1250@yahoo.com,+50-687-517-8190,2022-11-12,Netherlands,Eindhoven,B2C
1789,Emma,Garcia,egarcia9306@gmail.com,+11-208-368-6784,2025-02-20,France,Marseille,B2B
1790,Zara,Smith,zsmith6850@company.com,+65-123-501-9674,2022-12-20,Netherlands,Amsterdam,B2C
1791,Youssef,Haddad,yhaddad7374@outlook.com,+77-306-691-3561,2025-05-29,UK,London,Loyal
1792,Ava,El Amrani,ael amrani4789@company.com,,2022-08-23,Germany,Hamburg,B2C
1793,Alex,Bennani,abennani1532@gmail.com,+28-762-265-5718,2023-06-10,Netherlands,Amsterdam,B2C
1794,Omar,Martinez,omartinez563@gmail.com,+14-522-583-2161,2022-08-03,Canada,Ottawa,B2C
1795,Maria,Martin,mmartin2346@company.com,+94-243-935-1012,2022-12-26,Morocco,Rabat,B2C
1796,Maria,Wilson,mwilson6427@gmail.com,,2024-06-12,USA,San Francisco,VIP
1797,Sam,Davis,sdavis9783@yahoo.com,+18-697-437-8268,2024-01-30,UK,Manchester,Loyal
1798,Ava,Moore,amoore3080@outlook.com,+15-100-575-5802,2024-11-04,Germany,Berlin,B2C
1799,Hassan,Mahboub,hmahboub3917@yahoo.com,+88-736-912-1553,2024-10-25,Germany,Frankfurt,B2C
1800,Leila,Haddad,lhaddad1772@company.com,+87-941-647-6223,2023-08-17,Italy,Milan,B2C
1801,Sofia,Lopez,slopez6676@outlook.com,+65-843-623-1483,2023-08-10,Spain,Bilbao,B2C
1802,Ethan,Taylor,etaylor922@yahoo.com,+71-595-765-7053,2023-12-08,USA,San Francisco,B2B
1803,Omar,Martin,omartin1104@outlook.com,+66-445-203-6628,2022-11-17,UK,Leeds,B2C
1804,Ibrahim,Thompson,ithompson7321@outlook.com,+16-966-147-3059,2024-02-07,USA,New York,B2C
1805,Ethan,Martinez,emartinez131@yahoo.com,+40-940-732-1637,2022-07-04,Canada,Montreal,B2C
1806,Ava,Lopez,alopez6726@company.com,+62-248-873-3028,2024-03-08,France,Paris,B2C
1807,Emma,Johnson,ejohnson6329@company.com,+43-987-802-7331,2023-06-07,Spain,Bilbao,B2C
1808,Omar,Jackson,ojackson2216@yahoo.com,+60-576-833-9791,2022-07-18,Italy,Milan,B2C
1809,Emma,Anderson,eanderson38@outlook.com,+98-337-974-6973,2023-01-25,Morocco,Casablanca,Occasional
1810,Olivia,Thompson,othompson9995@yahoo.com,+76-400-688-3405,2023-01-31,Spain,Bilbao,B2C
1811,Olivia,Anderson,oanderson3394@gmail.com,+45-691-821-6901,2023-12-22,Canada,Montreal,Occasional
1812,Ethan,Johnson,ejohnson6201@yahoo.com,+21-901-257-6411,2022-12-11,Netherlands,Amsterdam,B2C
1813,Adam,Wilson,awilson4757@gmail.com,+49-257-107-3668,2024-12-13,Germany,Cologne,B2C
1814,Emma,El Amrani,eel amrani410@gmail.com,,2023-02-03,Canada,Calgary,VIP
1815,Sofia,Thompson,sthompson1345@yahoo.com,+41-329-985-1598,2025-01-20,UK,Leeds,B2C
1816,Lucas,Jackson,ljackson4563@outlook.com,+32-526-441-9869,2022-10-27,Germany,Hamburg,Loyal
1817,Alex,Miller,amiller8609@gmail.com,,2022-11-30,UK,London,B2C
1818,Sam,Davis,sdavis8477@yahoo.com,+82-299-652-9273,2024-10-21,France,Toulouse,B2B
1819,Ethan,Jackson,ejackson7847@yahoo.com,+18-600-405-2917,2023-05-15,Canada,Calgary,B2C
1820,Sam,El Amrani,sel amrani1693@company.com,+3-466-972-5727,2023-09-08,USA,Chicago,B2C
1821,Ethan,El Amrani,eel amrani97@yahoo.com,+64-124-889-5601,2024-09-13,Morocco,Rabat,B2B
1822,Alex,Bennani,abennani9074@company.com,+21-270-812-4860,2025-04-06,UAE,Abu Dhabi,B2C
1823,Emma,Haddad,ehaddad7055@gmail.com,+26-487-644-3232,2025-08-03,Italy,Milan,B2C
1824,Zara,Mahboub,zmahboub7932@gmail.com,+86-841-195-1891,2022-08-31,UAE,Sharjah,Occasional
1825,Alex,Brown,abrown1030@yahoo.com,+1-302-265-5195,2022-10-20,Germany,Munich,B2B
1826,Liam,Haddad,lhaddad4887@yahoo.com,+18-523-204-4521,2023-02-04,USA,New York,Loyal
1827,Emma,Martinez,emartinez9181@outlook.com,+90-368-186-8927,2025-07-12,France,Bordeaux,B2C
1828,Liam,Anderson,landerson3856@company.com,+78-243-573-4806,2023-12-03,Spain,Seville,B2C
1829,Alex,Thompson,athompson2160@gmail.com,+47-963-843-4921,2025-05-20,France,Marseille,B2B
1830,Emma,Wilson,ewilson4985@yahoo.com,+33-370-393-7087,2022-11-02,Netherlands,Amsterdam,VIP
1831,Amal,Brown,abrown332@company.com,+20-364-140-9533,2025-07-02,UK,Manchester,Loyal
1832,Maria,El Amrani,mel amrani4135@yahoo.com,+62-334-580-3892,2023-02-12,USA,New York,B2C
1833,Ava,Brown,abrown9685@yahoo.com,+28-149-228-5497,2023-11-04,USA,Miami,B2C
1834,Mia,Anderson,manderson768@company.com,+21-578-232-8654,2023-04-02,Italy,Rome,B2B
1835,Zara,Miller,zmiller9380@gmail.com,+29-632-147-5083,2023-08-04,Canada,Toronto,VIP
1836,Sofia,Garcia,sgarcia3499@yahoo.com,+16-933-233-8776,2023-09-26,UAE,Abu Dhabi,Loyal
1837,Maria,Mahboub,mmahboub1029@yahoo.com,+89-269-255-8000,2024-02-23,UAE,Dubai,B2C
1838,Zara,Anderson,zanderson4323@outlook.com,+26-511-185-8926,2024-10-01,Italy,Turin,Loyal
1839,Sofia,Mahboub,smahboub9237@gmail.com,+18-696-231-2206,2023-09-29,Italy,Naples,B2C
1840,Adam,Anderson,aanderson3685@company.com,+37-394-558-6981,2023-02-08,Netherlands,Utrecht,Loyal
1841,Hassan,Mahboub,hmahboub456@outlook.com,+57-648-873-8519,2022-07-13,Spain,Madrid,B2C
1842,Lucas,Thompson,lthompson1009@yahoo.com,+73-211-644-8762,2024-05-24,UK,Liverpool,VIP
1843,Ava,Johnson,ajohnson9863@company.com,+1-511-240-7728,2022-09-08,Morocco,Rabat,B2C
1844,Olivia,Jackson,ojackson1087@company.com,+96-237-339-7167,2022-10-07,UAE,Dubai,Loyal
1845,Maria,Thompson,mthompson1122@outlook.com,+91-239-385-8086,2022-08-22,UAE,Dubai,Occasional
1846,Sam,Moore,smoore1185@outlook.com,+52-642-866-3327,2024-10-11,UAE,Sharjah,B2C
1847,Sofia,Johnson,sjohnson4976@outlook.com,+94-764-422-4799,2022-10-15,UK,Leeds,B2C
1848,Maria,Thompson,mthompson3311@gmail.com,+7-266-711-4533,2024-03-18,Netherlands,Amsterdam,Loyal
1849,Zara,El Amrani,zel amrani9938@company.com,+18-433-400-3481,2025-07-17,USA,Seattle,B2C
1850,Omar,Miller,omiller9657@outlook.com,+47-937-691-2809,2024-02-20,Spain,Bilbao,B2C
1851,Mia,Lopez,mlopez8957@gmail.com,+81-519-996-3916,2023-11-20,Spain,Seville,B2C
1852,Zara,Wilson,zwilson6178@gmail.com,+6-281-300-1954,2023-02-07,Italy,Florence,B2B
1853,Mia,Smith,msmith9231@outlook.com,+88-927-300-5379,2023-03-22,Italy,Florence,B2B
1854,Sofia,Thompson,sthompson1298@company.com,+9-502-107-9776,2024-10-03,Netherlands,Amsterdam,B2C
1855,Sofia,Wilson,swilson2590@company.com,,2023-06-03,UAE,Sharjah,B2B
1856,Sofia,Wilson,swilson8927@yahoo.com,+45-328-868-3558,2025-07-09,Morocco,Casablanca,B2C
1857,Ava,Davis,adavis451@gmail.com,+30-868-557-2270,2022-09-21,Germany,Munich,B2B
1858,Maria,Smith,msmith1485@gmail.com,+23-924-660-7826,2024-12-04,Germany,Hamburg,B2C
1859,Ibrahim,Haddad,ihaddad4937@outlook.com,+9-443-800-4000,2024-05-24,Spain,Seville,Occasional
1860,Youssef,Mahboub,ymahboub6080@outlook.com,+12-151-599-9714,2025-06-26,Germany,Frankfurt,B2C
1861,Ibrahim,Davis,idavis7627@yahoo.com,+37-661-139-7399,2024-03-26,Spain,Barcelona,Occasional
1862,Ethan,Wilson,ewilson1958@outlook.com,+54-709-540-6519,2023-07-13,UK,London,B2C
1863,Zara,Johnson,zjohnson2099@gmail.com,,2023-08-02,France,Paris,B2C
1864,Leila,Thompson,lthompson5122@yahoo.com,+32-215-383-9048,2022-06-19,France,Toulouse,B2B
1865,Maria,Brown,mbrown9779@gmail.com,+33-244-697-4122,2024-03-02,Spain,Barcelona,B2C
1866,Amal,Johnson,ajohnson3056@yahoo.com,+10-811-210-1153,2024-12-19,Netherlands,Rotterdam,B2C
1867,Mia,Haddad,mhaddad5389@gmail.com,+83-639-418-9817,2024-02-16,UAE,Sharjah,B2C
1868,Liam,Anderson,landerson6413@company.com,+25-228-179-6736,2024-02-28,France,Paris,B2C
1869,Youssef,Lopez,ylopez993@company.com,+86-512-806-7034,2024-12-20,Italy,Turin,Occasional
1870,Alex,Davis,adavis4213@outlook.com,+43-444-849-1814,2025-01-29,Italy,Milan,B2C
1871,Liam,Bennani,lbennani268@yahoo.com,+63-637-554-6668,2025-05-23,Morocco,Fes,B2C
1872,Leila,Davis,ldavis8596@yahoo.com,+44-727-618-8991,2024-06-21,Netherlands,Rotterdam,B2C
1873,Mia,Jackson,mjackson5323@outlook.com,+85-944-454-4832,2024-12-25,Canada,Toronto,B2C
1874,Youssef,Clark,yclark5195@company.com,+27-363-689-4371,2024-06-22,Germany,Munich,B2B
1875,Maria,Bennani,mbennani6979@outlook.com,+90-455-385-6454,2025-02-09,Netherlands,Rotterdam,Loyal
1876,Lucas,Davis,ldavis4341@yahoo.com,+83-383-634-3088,2023-10-03,Morocco,Rabat,Occasional
1877,Lucas,Miller,lmiller2639@company.com,+75-604-619-3124,2023-04-07,Spain,Madrid,B2C
1878,Maria,Martin,mmartin8615@yahoo.com,+26-358-323-6326,2024-07-09,Germany,Cologne,B2C
1879,Adam,Bennani,abennani3144@yahoo.com,+71-793-417-2031,2022-07-15,Italy,Rome,B2C
1880,Mia,El Amrani,mel amrani360@outlook.com,+31-432-965-4756,2022-09-30,USA,San Francisco,B2B
1881,Olivia,Lopez,olopez7980@yahoo.com,+74-551-543-8543,2025-04-16,Morocco,Tangier,Loyal
1882,Hassan,Martinez,hmartinez9100@yahoo.com,+30-207-185-8109,2024-08-28,UAE,Dubai,B2C
1883,Omar,Lopez,olopez797@gmail.com,+91-138-989-4845,2025-01-27,Morocco,Marrakesh,B2B
1884,Zara,Mahboub,zmahboub8071@yahoo.com,+37-216-557-8820,2022-10-27,Canada,Ottawa,B2C
1885,Alex,Miller,amiller5074@yahoo.com,+38-784-957-2873,2023-08-06,USA,Chicago,B2C
1886,Ethan,Moore,emoore4872@yahoo.com,+27-570-266-1101,2024-04-22,Germany,Hamburg,Occasional
1887,Ibrahim,Mahboub,imahboub2041@company.com,+19-847-229-5017,2025-03-01,UK,Birmingham,B2C
1888,Noah,Clark,nclark6114@outlook.com,+82-834-918-2820,2023-08-15,France,Lyon,B2C
1889,Ava,Jackson,ajackson3505@yahoo.com,+58-254-963-3443,2022-12-23,Italy,Florence,B2C
1890,Adam,Garcia,agarcia1952@outlook.com,+47-570-552-1102,2024-04-22,Italy,Florence,Occasional
1891,Lucas,Jackson,ljackson9016@gmail.com,+55-902-477-8979,2024-07-01,Morocco,Tangier,B2C
1892,Ava,Anderson,aanderson3885@outlook.com,+34-524-602-6816,2023-07-16,Canada,Montreal,B2B
1893,Mia,Clark,mclark9485@gmail.com,+87-470-586-5044,2025-09-11,Spain,Valencia,B2C
1894,Ava,Bennani,abennani140@gmail.com,+86-944-998-5496,2024-06-30,Italy,Milan,B2C
1895,Hassan,Wilson,hwilson17@company.com,+43-555-499-4867,2024-08-19,Spain,Barcelona,B2B
1896,Ibrahim,Smith,ismith3979@yahoo.com,+32-381-628-6341,2025-03-18,Spain,Bilbao,B2C
1897,Sam,Wilson,swilson5646@company.com,+48-865-538-3943,2024-05-23,Netherlands,Utrecht,Loyal
1898,Omar,Davis,odavis3426@yahoo.com,+70-113-152-4835,2025-01-10,Canada,Montreal,Loyal
1899,Leila,Smith,lsmith8496@outlook.com,+19-808-967-9104,2024-02-24,Netherlands,The Hague,Occasional
1900,Zara,Bennani,zbennani2273@gmail.com,+39-941-241-3925,2025-06-23,Italy,Florence,B2C
1901,Sofia,Jackson,sjackson6135@company.com,+74-479-538-7268,2022-09-06,Morocco,Marrakesh,Loyal
1902,Amal,Moore,amoore2952@outlook.com,+3-896-252-8741,2025-02-11,Netherlands,Amsterdam,B2C
1903,Ava,Martin,amartin3126@company.com,+16-340-215-8264,2023-06-21,Canada,Ottawa,Occasional
1904,Leila,Davis,ldavis588@gmail.com,+98-678-299-1947,2024-10-24,Morocco,Marrakesh,B2C
1905,Alex,Wilson,awilson9997@outlook.com,+60-347-799-5091,2022-08-03,Netherlands,Rotterdam,B2C
1906,Amal,Anderson,aanderson7110@outlook.com,+67-308-135-8579,2025-02-28,Spain,Bilbao,Loyal
1907,Omar,Thompson,othompson3924@yahoo.com,+32-502-634-8085,2024-10-31,UAE,Sharjah,VIP
1908,Ibrahim,Wilson,iwilson3777@yahoo.com,+29-332-837-7904,2024-09-25,Germany,Frankfurt,B2C
1909,Amal,Miller,amiller3303@yahoo.com,+28-568-923-7567,2024-02-20,Netherlands,Rotterdam,VIP
1910,Leila,Johnson,ljohnson6904@gmail.com,+24-766-624-6578,2024-09-07,Morocco,Rabat,Occasional
1911,Adam,Mahboub,amahboub3725@outlook.com,+51-844-773-7507,2024-03-15,France,Toulouse,Loyal
1912,Ethan,Mahboub,emahboub9928@yahoo.com,+92-230-142-8128,2023-06-10,UK,London,Loyal
1913,Ava,Thompson,athompson1260@outlook.com,,2025-09-05,Spain,Bilbao,B2C
1914,Lucas,Martinez,lmartinez1059@outlook.com,+15-454-777-6131,2023-09-11,France,Toulouse,B2C
1915,Hassan,Wilson,hwilson4631@company.com,+55-768-515-7472,2022-08-23,Morocco,Fes,B2C
1916,Omar,Smith,osmith4614@gmail.com,+39-575-419-7410,2023-11-06,Spain,Seville,B2C
1917,Mia,Haddad,mhaddad6904@outlook.com,+84-735-463-3995,2024-11-20,UK,London,B2C
